id	name	party	age in days	constituency	forum	language	date	topic	cardinal number in debate	text
SeanSherlock	Labour	18327	Cork East	question-written	unknown-language	2023-02-09 00:00:00	unknown	43	43. Deputy Sean Sherlock asked the Minister for Social Protection if she will provide a breakdown of exceptional needs' payments under the supplementary welfare allowance paid in January 2023; the total and individual value of each payment; and the total expenditure by category, in tabular form. [5998/23]
SeanSherlock	Labour	18327	Cork East	question-written	unknown-language	2023-02-09 00:00:00	unknown	44	44. Deputy Sean Sherlock asked the Minister for Social Protection her proposals to review the means test for the carer’s allowance. [5994/23]
SeanSherlock	Labour	18327	Cork East	question-written	unknown-language	2023-02-09 00:00:00	unknown	49	49. Deputy Sean Sherlock asked the Minister for Social Protection if she will publish the report on the impact of employee PRSI contributions on minimum wage employees. [5996/23]
SeanSherlock	Labour	18327	Cork East	question-written	unknown-language	2023-02-09 00:00:00	unknown	55	55. Deputy Sean Sherlock asked the Minister for Social Protection further to the passing of the Social Welfare Act 2022, when her report on the provision and cost of community welfare officers will be completed. [5995/23]
SeanSherlock	Labour	18327	Cork East	question-written	unknown-language	2023-02-09 00:00:00	unknown	75	75. Deputy Sean Sherlock asked the Minister for Children, Equality, Disability, Integration and Youth the protocols in respect of modular housing; if he will provide an outline of the Departments and agencies of the State that are involved in the construction of modular housing. [5970/23]
SeanSherlock	Labour	18327	Cork East	question-written	unknown-language	2023-02-09 00:00:00	unknown	77	77. Deputy Sean Sherlock asked the Minister for Children, Equality, Disability, Integration and Youth if he has taken responsibility for disability services. [5973/23]
SeanSherlock	Labour	18327	Cork East	question-written	unknown-language	2023-02-09 00:00:00	unknown	98	98. Deputy Sean Sherlock asked the Minister for Children, Equality, Disability, Integration and Youth if he is satisfied that in cases in which proposals are presented by individuals, organisations or commercial entities to provide accommodation to IPAS, that applications are expediated in a timely way. [5971/23]
SeanSherlock	Labour	18326	Cork East	question-written	unknown-language	2023-02-08 00:00:00	unknown	263	263. Deputy Sean Sherlock asked the Minister for Social Protection the status of a domiciliary care allowance claim in respect of a person (details supplied) in County Cork. [5752/23]
SeanSherlock	Labour	18326	Cork East	question-written	unknown-language	2023-02-08 00:00:00	unknown	276	276. Deputy Sean Sherlock asked the Minister for Social Protection if her Department will review a decision in respect of an application by a person (details supplied). [6062/23]
SeanSherlock	Labour	18326	Cork East	question-written	unknown-language	2023-02-08 00:00:00	unknown	378	378. Deputy Sean Sherlock asked the Minister for Health if he will address the case of a person (details supplied). [5753/23]
SeanSherlock	Labour	18326	Cork East	question-written	unknown-language	2023-02-08 00:00:00	unknown	447	447. Deputy Sean Sherlock asked the Minister for Health if he will explore a simplified process for the treatment abroad scheme, whereby if a person or a child is required to make multiple trips for surgery and or observation, that paperwork would be reduced or a separate pathway created to simplify their paperwork to reduce bureaucracy on the patient. [6048/23]
SeanSherlock	Labour	18320	Cork East	question-written	unknown-language	2023-02-02 00:00:00	unknown	221	221. Deputy Sean Sherlock asked the Minister for Transport the number of bus users on each individual bus route in Galway City and county in each of the years 2019 to 2022, in tabular form. [5516/23]
